utc_timestamp,Electricity_load,Residential_electricity_price,Residential_solar_generation,Temperature,Relative Humidity
2020-03-21 14:15:00,0.103,0.050640006,0.294,6.3,82.7
2020-03-21 14:30:00,0.112,0.036929814,0.251,5.175,78.975
2020-03-21 14:45:00,0.136,0.041869813,0.249,4.05,75.25
2020-03-21 15:00:00,0.112,0.076201123,0.208,4.3,75.5
2020-03-21 15:15:00,0.115,0.058456526,0.161,4.5,75.7
2020-03-21 15:30:00,0.093,0.052197641,0.156,5.225,83.425
2020-03-21 15:45:00,0.117,0.03792602,0.159,5.95,91.15
2020-03-21 16:00:00,0.076,0.062743623,0.096,6.2,91.4
2020-03-21 16:15:00,0.116,0.078786055,0.066,6.4,91.6
2020-03-21 16:30:00,0.081,0.071526441,0.076,5.125,80.625
2020-03-21 16:45:00,0.119,0.091506468,0.055,3.85,69.65
2020-03-21 17:00:00,0.132,0.063621754,0.054,4.1,69.9
2020-03-21 17:15:00,0.076,0.048552822,0.051,4.3,70.1
2020-03-21 17:30:00,0.077,0.087927419,0.051,4.875,76.825
2020-03-21 17:45:00,0.099,0.070934357,0.017,5.45,83.55
2020-03-21 18:00:00,0.108,0.040443599,0.002,5.7,83.8
2020-03-21 18:15:00,0.077,0.063674638,0.019,5.9,84.0
2020-03-21 18:30:00,0.125,0.060197681,0.028,5.175,95.175
2020-03-21 18:45:00,0.08,0.071957758,0.054,4.45,106.35
2020-03-21 19:00:00,0.103,0.042408477,0.041,4.7,106.6
2020-03-21 19:15:00,0.093,0.059118836,0.032,4.9,106.8
2020-03-21 19:30:00,0.096,0.049740221,0.048,5.675,110.875
2020-03-21 19:45:00,0.09,0.068923337,0.047,6.45,114.95
2020-03-21 20:00:00,0.125,0.093063998,0.043,6.7,115.2
2020-03-21 20:15:00,0.116,0.053744021,0.017,6.9,115.4
2020-03-21 20:30:00,0.097,0.066919427,0.018,7.225,115.225
2020-03-21 20:45:00,0.091,0.051015587,0.026,7.55,115.05
2020-03-21 21:00:00,0.069,0.064858529,0.012,7.8,115.3
2020-03-21 21:15:00,0.117,0.080658353,0.023,8.0,115.5
2020-03-21 21:30:00,0.095,0.071630325,0.046,7.575,109.725
2020-03-21 21:45:00,0.126,0.049577568,0.033,7.15,103.95
2020-03-21 22:00:00,0.121,0.056584528,0.038,7.4,104.2
2020-03-21 22:15:00,0.074,0.047607702,0.029,7.6,104.4
2020-03-21 22:30:00,0.072,0.044652525,0.0,6.275,110.425
2020-03-21 22:45:00,0.061,0.034295056,0.009,4.95,116.45
2020-03-21 23:00:00,0.084,0.063861822,0.0,5.2,116.7
2020-03-21 23:15:00,0.09,0.05336718,0.024,5.4,116.9
2020-03-21 23:30:00,0.08,0.070452334,0.014,5.825,97.175
2020-03-21 23:45:00,0.118,0.060826964,0.018,6.25,77.45
2020-03-22 00:00:00,0.108,0.082675647,0.022,6.5,77.7
2020-03-22 00:15:00,0.118,0.036791226,0.023,6.7,77.9
2020-03-22 00:30:00,0.099,0.051889964,0.003,6.025,91.975
2020-03-22 00:45:00,0.096,0.035282748,0.033,5.35,106.05
2020-03-22 01:00:00,0.06,0.084894562,0.044,5.6,106.3
2020-03-22 01:15:00,0.098,0.05668566,0.0,5.8,106.5
2020-03-22 01:30:00,0.077,0.071280513,0.0,6.575,92.025
2020-03-22 01:45:00,0.088,0.059244454,0.046,7.35,77.55
2020-03-22 02:00:00,0.115,0.048794555,0.0,7.6,77.8
2020-03-22 02:15:00,0.102,0.048942839,0.012,7.8,78.0
2020-03-22 02:30:00,0.063,0.06058924,0.046,7.775,88.125
2020-03-22 02:45:00,0.069,0.034626518,0.04,7.75,98.25
2020-03-22 03:00:00,0.09,0.030648011,0.028,8.0,98.5
2020-03-22 03:15:00,0.087,0.051189557,0.027,8.2,98.7
2020-03-22 03:30:00,0.077,0.052375285,0.043,6.975,107.075
2020-03-22 03:45:00,0.079,0.053602245,0.031,5.75,115.45
2020-03-22 04:00:00,0.053,0.071070678,0.036,6.0,115.7
2020-03-22 04:15:00,0.085,0.044646139,0.049,6.2,115.9
2020-03-22 04:30:00,0.059,0.066866661,0.041,5.375,101.925
2020-03-22 04:45:00,0.112,0.071162939,0.053,4.55,87.95
2020-03-22 05:00:00,0.114,0.044858381,0.028,4.8,88.2
2020-03-22 05:15:00,0.115,0.075767001,0.061,5.0,88.4
2020-03-22 05:30:00,0.09,0.059208293,0.089,5.525,81.975
2020-03-22 05:45:00,0.074,0.076159084,0.082,6.05,75.55
2020-03-22 06:00:00,0.095,0.039601529,0.129,6.3,75.8
2020-03-22 06:15:00,0.07,0.037106472,0.231,6.5,76.0
2020-03-22 06:30:00,0.101,0.077271927,0.262,5.875,90.475
2020-03-22 06:45:00,0.091,0.055534309,0.309,5.25,104.95
2020-03-22 07:00:00,0.122,0.076601678,0.381,5.5,105.2
2020-03-22 07:15:00,0.096,0.061365087,0.5,5.7,105.4
2020-03-22 07:30:00,0.096,0.091436444,0.599,5.675,103.125
2020-03-22 07:45:00,0.07,0.064060363,0.665,5.65,100.85
2020-03-22 08:00:00,0.08,0.068917145,0.762,5.9,101.1
2020-03-22 08:15:00,0.126,0.082456099,0.841,6.1,101.3
2020-03-22 08:30:00,0.069,0.086245875,0.949,5.825,85.775
2020-03-22 08:45:00,0.117,0.074008356,1.047,5.55,70.25
2020-03-22 09:00:00,0.12,0.060066662,1.069,5.8,70.5
2020-03-22 09:15:00,0.086,0.071346323,1.142,6.0,70.7
2020-03-22 09:30:00,0.112,0.066736565,1.197,6.075,74.525
2020-03-22 09:45:00,0.079,0.076415806,1.261,6.15,78.35
2020-03-22 10:00:00,0.127,0.06130648,1.318,6.4,78.6
2020-03-22 10:15:00,0.091,0.087034019,1.291,6.6,78.8
2020-03-22 10:30:00,0.094,0.0566328,1.332,7.775,81.175
2020-03-22 10:45:00,0.076,0.077991961,1.319,8.95,83.55
2020-03-22 11:00:00,0.076,0.067901733,1.293,9.2,83.8
2020-03-22 11:15:00,0.09,0.067374712,1.289,9.4,84.0
2020-03-22 11:30:00,0.101,0.05692443,1.239,8.275,91.375
2020-03-22 11:45:00,0.096,0.063686542,1.245,7.15,98.75
2020-03-22 12:00:00,0.115,0.06718987,1.171,7.4,99.0
2020-03-22 12:15:00,0.083,0.060498549,1.147,7.6,99.2
2020-03-22 12:30:00,0.09,0.055214549,1.066,7.775,90.625
2020-03-22 12:45:00,0.08,0.056126513,1.002,7.95,82.05
2020-03-22 13:00:00,0.11,0.079940624,0.953,8.2,82.3
2020-03-22 13:15:00,0.089,0.085171036,0.92,8.4,82.5
2020-03-22 13:30:00,0.126,0.076815382,0.822,9.025,71.025
2020-03-22 13:45:00,0.092,0.056158775,0.791,9.65,59.55
2020-03-22 14:00:00,0.11,0.058272924,0.733,9.9,59.8
2020-03-22 14:15:00,0.11,0.066946448,0.635,10.1,60.0
2020-03-22 14:30:00,0.067,0.056140917,0.603,9.225,71.425
2020-03-22 14:45:00,0.124,0.0518269,0.547,8.35,82.85
2020-03-22 15:00:00,0.104,0.069973317,0.501,8.6,83.1
2020-03-22 15:15:00,0.114,0.057141282,0.444,8.8,83.3
2020-03-22 15:30:00,0.09,0.08392323,0.383,8.475,83.325
2020-03-22 15:45:00,0.093,0.067599221,0.314,8.15,83.35
2020-03-22 16:00:00,0.116,0.073130176,0.304,8.4,83.6
2020-03-22 16:15:00,0.094,0.067897689,0.22,8.6,83.8
2020-03-22 16:30:00,0.069,0.048539927,0.201,6.675,80.475
2020-03-22 16:45:00,0.109,0.079756728,0.158,4.75,77.15
2020-03-22 17:00:00,0.101,0.070640613,0.152,5.0,77.4
2020-03-22 17:15:00,0.108,0.051536216,0.076,5.2,77.6
2020-03-22 17:30:00,0.081,0.090396889,0.039,5.275,89.875
2020-03-22 17:45:00,0.084,0.090808886,0.049,5.35,102.15
2020-03-22 18:00:00,0.088,0.044527511,0.014,5.6,102.4
2020-03-22 18:15:00,0.099,0.053734065,0.042,5.8,102.6
2020-03-22 18:30:00,0.092,0.059192541,0.0,5.225,99.225
2020-03-22 18:45:00,0.117,0.066388408,0.029,4.65,95.85
2020-03-22 19:00:00,0.125,0.050720406,0.015,4.9,96.1
2020-03-22 19:15:00,0.129,0.069677503,0.054,5.1,96.3
2020-03-22 19:30:00,0.106,0.064681682,0.009,4.425,99.475
2020-03-22 19:45:00,0.082,0.066293205,0.041,3.75,102.65
2020-03-22 20:00:00,0.109,0.074570024,0.055,4.0,102.9
2020-03-22 20:15:00,0.098,0.072795587,0.033,4.2,103.1
2020-03-22 20:30:00,0.103,0.091550644,0.027,5.075,102.775
2020-03-22 20:45:00,0.076,0.076175799,0.052,5.95,102.45
2020-03-22 21:00:00,0.107,0.080245979,0.008,6.2,102.7
2020-03-22 21:15:00,0.1,0.080324288,0.042,6.4,102.9
2020-03-22 21:30:00,0.111,0.074826864,0.016,5.925,96.125
2020-03-22 21:45:00,0.102,0.066487843,0.05,5.45,89.35
2020-03-22 22:00:00,0.082,0.079860948,0.027,5.7,89.6
2020-03-22 22:15:00,0.088,0.091587751,0.045,5.9,89.8
2020-03-22 22:30:00,0.083,0.042187742,0.046,5.725,88.875
2020-03-22 22:45:00,0.101,0.05348475,0.052,5.55,87.95
2020-03-22 23:00:00,0.07,0.092144929,0.015,5.8,88.2
2020-03-22 23:15:00,0.108,0.070525653,0.05,6.0,88.4
2020-03-22 23:30:00,0.082,0.072871209,0.035,5.775,90.775
2020-03-22 23:45:00,0.077,0.043930532,0.021,5.55,93.15
2020-03-23 00:00:00,0.103,0.053060698,0.022,5.8,93.4
2020-03-23 00:15:00,0.095,0.072054528,0.051,6.0,93.6
2020-03-23 00:30:00,0.078,0.068915661,0.036,5.025,103.375
2020-03-23 00:45:00,0.083,0.032782092,0.008,4.05,113.15
2020-03-23 01:00:00,0.116,0.061847862,0.01,4.3,113.4
2020-03-23 01:15:00,0.069,0.067355074,0.036,4.5,113.6
2020-03-23 01:30:00,0.085,0.03804084,0.017,5.275,107.025
2020-03-23 01:45:00,0.114,0.057008683,0.018,6.05,100.45
2020-03-23 02:00:00,0.062,0.067821807,0.011,6.3,100.7
2020-03-23 02:15:00,0.068,0.034120782,0.052,6.5,100.9
2020-03-23 02:30:00,0.12,0.041793012,0.0,5.175,100.825
2020-03-23 02:45:00,0.086,0.043041806,0.008,3.85,100.75
2020-03-23 03:00:00,0.088,0.062926119,0.03,4.1,101.0
2020-03-23 03:15:00,0.072,0.064338365,0.009,4.3,101.2
2020-03-23 03:30:00,0.079,0.057550951,0.013,4.725,100.925
2020-03-23 03:45:00,0.102,0.058129087,0.0,5.15,100.65
2020-03-23 04:00:00,0.113,0.048450819,0.002,5.4,100.9
2020-03-23 04:15:00,0.088,0.047303964,0.05,5.6,101.1
2020-03-23 04:30:00,0.125,0.051231303,0.001,5.675,101.875
2020-03-23 04:45:00,0.129,0.047982642,0.003,5.75,102.65
2020-03-23 05:00:00,0.11,0.042250375,0.016,6.0,102.9
2020-03-23 05:15:00,0.137,0.046023955,0.063,6.2,103.1
2020-03-23 05:30:00,0.112,0.084334156,0.095,5.825,104.775
2020-03-23 05:45:00,0.132,0.044202255,0.118,5.45,106.45
2020-03-23 06:00:00,0.086,0.038166176,0.186,5.7,106.7
2020-03-23 06:15:00,0.132,0.040819638,0.219,5.9,106.9
2020-03-23 06:30:00,0.123,0.085507479,0.322,6.575,110.625
2020-03-23 06:45:00,0.083,0.069957965,0.329,7.25,114.35
2020-03-23 07:00:00,0.098,0.06447719,0.47,7.5,114.6
2020-03-23 07:15:00,0.144,0.044578481,0.532,7.7,114.8
2020-03-23 07:30:00,0.134,0.041455969,0.657,8.375,105.325
2020-03-23 07:45:00,0.109,0.078492744,0.737,9.05,95.85
2020-03-23 08:00:00,0.129,0.058001336,0.807,9.3,96.1
2020-03-23 08:15:00,0.119,0.083999412,0.931,9.5,96.3
2020-03-23 08:30:00,0.113,0.081096256,1.012,9.275,84.275
2020-03-23 08:45:00,0.115,0.06908078,1.065,9.05,72.25
2020-03-23 09:00:00,0.129,0.056531532,1.133,9.3,72.5
2020-03-23 09:15:00,0.089,0.054160398,1.184,9.5,72.7
2020-03-23 09:30:00,0.113,0.04457898,1.245,7.825,69.425
2020-03-23 09:45:00,0.096,0.06312371,1.274,6.15,66.15
2020-03-23 10:00:00,0.118,0.067558439,1.33,6.4,66.4
2020-03-23 10:15:00,0.116,0.077838036,1.309,6.6,66.6
2020-03-23 10:30:00,0.12,0.075598926,1.376,6.775,72.025
2020-03-23 10:45:00,0.115,0.044763243,1.372,6.95,77.45
2020-03-23 11:00:00,0.118,0.0717283,1.401,7.2,77.7
2020-03-23 11:15:00,0.086,0.0739657,1.373,7.4,77.9
2020-03-23 11:30:00,0.133,0.065361118,1.351,7.775,76.375
2020-03-23 11:45:00,0.101,0.043542278,1.31,8.15,74.85
2020-03-23 12:00:00,0.099,0.062346752,1.296,8.4,75.1
2020-03-23 12:15:00,0.14,0.074754636,1.286,8.6,75.3
2020-03-23 12:30:00,0.108,0.080873326,1.278,8.375,74.375
2020-03-23 12:45:00,0.117,0.067492211,1.24,8.15,73.45
2020-03-23 13:00:00,0.137,0.051612527,1.199,8.4,73.7
2020-03-23 13:15:00,0.121,0.039068503,1.124,8.6,73.9
2020-03-23 13:30:00,0.08,0.068525927,1.035,7.525,78.775
2020-03-23 13:45:00,0.081,0.059320976,0.97,6.45,83.65
2020-03-23 14:00:00,0.083,0.049362786,0.901,6.7,83.9
2020-03-23 14:15:00,0.112,0.059863248,0.857,6.9,84.1
2020-03-23 14:30:00,0.089,0.044706333,0.767,7.675,90.275
2020-03-23 14:45:00,0.14,0.053571308,0.754,8.45,96.45
2020-03-23 15:00:00,0.09,0.024156807,0.634,8.7,96.7
2020-03-23 15:15:00,0.106,0.072028094,0.555,8.9,96.9
2020-03-23 15:30:00,0.133,0.076562508,0.498,7.425,92.075
2020-03-23 15:45:00,0.099,0.07484427,0.421,5.95,87.25
2020-03-23 16:00:00,0.127,0.048062977,0.341,6.2,87.5
2020-03-23 16:15:00,0.125,0.059016316,0.293,6.4,87.7
2020-03-23 16:30:00,0.128,0.047276426,0.209,6.875,80.375
2020-03-23 16:45:00,0.147,0.056523234,0.176,7.35,73.05
2020-03-23 17:00:00,0.11,0.023609096,0.133,7.6,73.3
2020-03-23 17:15:00,0.089,0.060396392,0.112,7.8,73.5
2020-03-23 17:30:00,0.128,0.068873541,0.06,7.575,89.925
2020-03-23 17:45:00,0.149,0.066568955,0.032,7.35,106.35
2020-03-23 18:00:00,0.096,0.055357089,0.039,7.6,106.6
2020-03-23 18:15:00,0.101,0.067054655,0.042,7.8,106.8
2020-03-23 18:30:00,0.093,0.054055354,0.047,6.725,107.425
2020-03-23 18:45:00,0.145,0.074769283,0.0,5.65,108.05
2020-03-23 19:00:00,0.088,0.054193803,0.006,5.9,108.3
2020-03-23 19:15:00,0.141,0.041619701,0.053,6.1,108.5
2020-03-23 19:30:00,0.099,0.088309511,0.0,5.125,94.075
2020-03-23 19:45:00,0.106,0.077371865,0.014,4.15,79.65
2020-03-23 20:00:00,0.081,0.068777052,0.045,4.4,79.9
2020-03-23 20:15:00,0.085,0.070431928,0.034,4.6,80.1
2020-03-23 20:30:00,0.13,0.05468634,0.046,5.275,80.575
2020-03-23 20:45:00,0.107,0.060041382,0.019,5.95,81.05
2020-03-23 21:00:00,0.075,0.079586265,0.019,6.2,81.3
2020-03-23 21:15:00,0.138,0.083282714,0.026,6.4,81.5
2020-03-23 21:30:00,0.106,0.04802387,0.045,5.575,90.375
2020-03-23 21:45:00,0.132,0.060893546,0.053,4.75,99.25
2020-03-23 22:00:00,0.086,0.091360817,0.037,5.0,99.5
2020-03-23 22:15:00,0.07,0.052871634,0.007,5.2,99.7
2020-03-23 22:30:00,0.07,0.052405783,0.021,5.175,89.725
2020-03-23 22:45:00,0.085,0.040485696,0.038,5.15,79.75
2020-03-23 23:00:00,0.109,0.045820747,0.038,5.4,80.0
2020-03-23 23:15:00,0.101,0.048626917,0.002,5.6,80.2
2020-03-23 23:30:00,0.071,0.047795172,0.048,5.575,80.325
2020-03-23 23:45:00,0.125,0.062441624,0.0,5.55,80.45
2020-03-24 00:00:00,0.107,0.055225048,0.014,5.8,80.7
2020-03-24 00:15:00,0.071,0.041397568,0.029,6.0,80.9
2020-03-24 00:30:00,0.11,0.038559665,0.0,4.675,87.975
2020-03-24 00:45:00,0.112,0.046613273,0.019,3.35,95.05
2020-03-24 01:00:00,0.106,0.057478609,0.0,3.6,95.3
2020-03-24 01:15:00,0.075,0.077023898,0.018,3.8,95.5
2020-03-24 01:30:00,0.09,0.04759422,0.047,3.875,102.875
2020-03-24 01:45:00,0.072,0.065104291,0.036,3.95,110.25
2020-03-24 02:00:00,0.117,0.076550705,0.0,4.2,110.5
2020-03-24 02:15:00,0.117,0.054891746,0.029,4.4,110.7
2020-03-24 02:30:00,0.118,0.038684777,0.032,4.475,95.225
2020-03-24 02:45:00,0.125,0.069400952,0.034,4.55,79.75
2020-03-24 03:00:00,0.062,0.052140612,0.035,4.8,80.0
2020-03-24 03:15:00,0.064,0.044816272,0.052,5.0,80.2
2020-03-24 03:30:00,0.122,0.043839319,0.0,4.425,92.025
2020-03-24 03:45:00,0.076,0.05102042,0.0,3.85,103.85
2020-03-24 04:00:00,0.089,0.04803224,0.039,4.1,104.1
2020-03-24 04:15:00,0.068,0.040125117,0.043,4.3,104.3
2020-03-24 04:30:00,0.125,0.05928114,0.05,3.575,89.775
2020-03-24 04:45:00,0.134,0.078678628,0.004,2.85,75.25
2020-03-24 05:00:00,0.098,0.064627573,0.041,3.1,75.5
2020-03-24 05:15:00,0.094,0.042725139,0.054,3.3,75.7
2020-03-24 05:30:00,0.087,0.036299706,0.088,3.125,85.875
2020-03-24 05:45:00,0.092,0.050486346,0.093,2.95,96.05
2020-03-24 06:00:00,0.083,0.059078878,0.18,3.2,96.3
2020-03-24 06:15:00,0.115,0.057371578,0.238,3.4,96.5
2020-03-24 06:30:00,0.139,0.040614368,0.336,4.275,101.075
2020-03-24 06:45:00,0.143,0.078054358,0.408,5.15,105.65
2020-03-24 07:00:00,0.135,0.060730247,0.502,5.4,105.9
2020-03-24 07:15:00,0.122,0.05056361,0.595,5.6,106.1
2020-03-24 07:30:00,0.094,0.054838102,0.684,4.725,105.225
2020-03-24 07:45:00,0.113,0.062222918,0.74,3.85,104.35
2020-03-24 08:00:00,0.089,0.055046154,0.84,4.1,104.6
2020-03-24 08:15:00,0.103,0.045561406,0.968,4.3,104.8
2020-03-24 08:30:00,0.122,0.067721986,1.004,4.925,89.325
2020-03-24 08:45:00,0.134,0.03753337,1.135,5.55,73.85
2020-03-24 09:00:00,0.092,0.069066545,1.176,5.8,74.1
2020-03-24 09:15:00,0.087,0.072261729,1.246,6.0,74.3
2020-03-24 09:30:00,0.104,0.073522045,1.29,6.375,68.825
2020-03-24 09:45:00,0.105,0.040953256,1.395,6.75,63.35
2020-03-24 10:00:00,0.111,0.062815043,1.42,7.0,63.6
2020-03-24 10:15:00,0.134,0.072367766,1.468,7.2,63.8
2020-03-24 10:30:00,0.133,0.057508092,1.523,8.075,76.025
2020-03-24 10:45:00,0.15,0.068324516,1.542,8.95,88.25
2020-03-24 11:00:00,0.108,0.047210262,1.501,9.2,88.5
2020-03-24 11:15:00,0.125,0.068018592,1.553,9.4,88.7
2020-03-24 11:30:00,0.101,0.049245287,1.514,8.975,82.725
2020-03-24 11:45:00,0.113,0.065401457,1.511,8.55,76.75
2020-03-24 12:00:00,0.142,0.058604304,1.53,8.8,77.0
2020-03-24 12:15:00,0.126,0.055411865,1.461,9.0,77.2
2020-03-24 12:30:00,0.128,0.066436359,1.468,9.725,77.625
2020-03-24 12:45:00,0.13,0.051613937,1.41,10.45,78.05
2020-03-24 13:00:00,0.139,0.055405647,1.354,10.7,78.3
2020-03-24 13:15:00,0.119,0.071855629,1.281,10.9,78.5
2020-03-24 13:30:00,0.131,0.061003223,1.252,11.025,78.425
2020-03-24 13:45:00,0.109,0.049018301,1.132,11.15,78.35
2020-03-24 14:00:00,0.128,0.039687134,1.105,11.4,78.6
2020-03-24 14:15:00,0.126,0.039686282,1.022,11.6,78.8
2020-03-24 14:30:00,0.136,0.025079762,0.887,11.025,66.425
2020-03-24 14:45:00,0.092,0.038534989,0.816,10.45,54.05
2020-03-24 15:00:00,0.118,0.063371126,0.734,10.7,54.3
2020-03-24 15:15:00,0.122,0.052913458,0.653,10.9,54.5
2020-03-24 15:30:00,0.115,0.043050489,0.578,8.875,67.125
2020-03-24 15:45:00,0.137,0.057700421,0.485,6.85,79.75
2020-03-24 16:00:00,0.104,0.054791775,0.38,7.1,80.0
2020-03-24 16:15:00,0.107,0.040135229,0.313,7.3,80.2
2020-03-24 16:30:00,0.143,0.068145145,0.214,8.725,77.825
2020-03-24 16:45:00,0.095,0.043193239,0.188,10.15,75.45
2020-03-24 17:00:00,0.109,0.034997055,0.127,10.4,75.7
2020-03-24 17:15:00,0.118,0.066991378,0.13,10.6,75.9
2020-03-24 17:30:00,0.141,0.071243424,0.047,9.425,74.975
2020-03-24 17:45:00,0.091,0.093483247,0.027,8.25,74.05
2020-03-24 18:00:00,0.125,0.049440176,0.071,8.5,74.3
2020-03-24 18:15:00,0.136,0.042991578,0.014,8.7,74.5
2020-03-24 18:30:00,0.15,0.069833169,0.062,6.925,75.025
2020-03-24 18:45:00,0.144,0.088677487,0.039,5.15,75.55
2020-03-24 19:00:00,0.123,0.061153959,0.028,5.4,75.8
2020-03-24 19:15:00,0.114,0.047908359,0.0,5.6,76.0
2020-03-24 19:30:00,0.083,0.042165315,0.025,5.375,72.375
2020-03-24 19:45:00,0.105,0.074943284,0.037,5.15,68.75
2020-03-24 20:00:00,0.137,0.062228475,0.003,5.4,69.0
2020-03-24 20:15:00,0.135,0.083513666,0.001,5.6,69.2
2020-03-24 20:30:00,0.135,0.059390459,0.007,5.225,81.275
2020-03-24 20:45:00,0.118,0.079178162,0.009,4.85,93.35
2020-03-24 21:00:00,0.091,0.07537904,0.046,5.1,93.6
2020-03-24 21:15:00,0.091,0.063546784,0.0,5.3,93.8
2020-03-24 21:30:00,0.1,0.046016469,0.007,4.975,87.975
2020-03-24 21:45:00,0.107,0.060214904,0.005,4.65,82.15
2020-03-24 22:00:00,0.083,0.075102341,0.022,4.9,82.4
2020-03-24 22:15:00,0.13,0.068726821,0.0,5.1,82.6
2020-03-24 22:30:00,0.11,0.059155538,0.017,4.225,77.625
2020-03-24 22:45:00,0.123,0.065385589,0.04,3.35,72.65
2020-03-24 23:00:00,0.099,0.060224276,0.04,3.6,72.9
2020-03-24 23:15:00,0.128,0.06123181,0.017,3.8,73.1
2020-03-24 23:30:00,0.076,0.040640661,0.036,3.325,93.475
2020-03-24 23:45:00,0.072,0.069167379,0.028,2.85,113.85
2020-03-25 00:00:00,0.086,0.054856033,0.033,3.1,114.1
2020-03-25 00:15:00,0.103,0.059497171,0.049,3.3,114.3
2020-03-25 00:30:00,0.11,0.043541233,0.048,2.675,108.025
2020-03-25 00:45:00,0.116,0.053565679,0.007,2.05,101.75
2020-03-25 01:00:00,0.094,0.051423721,0.03,2.3,102.0
2020-03-25 01:15:00,0.073,0.06530996,0.0,2.5,102.2
2020-03-25 01:30:00,0.103,0.030564509,0.037,2.275,105.775
2020-03-25 01:45:00,0.095,0.027200391,0.009,2.05,109.35
2020-03-25 02:00:00,0.092,0.05438593,0.055,2.3,109.6
2020-03-25 02:15:00,0.081,0.037650684,0.002,2.5,109.8
2020-03-25 02:30:00,0.085,0.066705094,0.028,2.225,111.475
2020-03-25 02:45:00,0.105,0.04754752,0.045,1.95,113.15
2020-03-25 03:00:00,0.089,0.047716208,0.027,2.2,113.4
2020-03-25 03:15:00,0.068,0.038898546,0.049,2.4,113.6
2020-03-25 03:30:00,0.115,0.025987217,0.054,1.975,101.325
2020-03-25 03:45:00,0.118,0.043228668,0.038,1.55,89.05
2020-03-25 04:00:00,0.071,0.050031306,0.01,1.8,89.3
2020-03-25 04:15:00,0.103,0.036402834,0.055,2.0,89.5
2020-03-25 04:30:00,0.105,0.036127321,0.028,1.975,87.675
2020-03-25 04:45:00,0.083,0.0669674,0.018,1.95,85.85
2020-03-25 05:00:00,0.094,0.023334424,0.031,2.2,86.1
2020-03-25 05:15:00,0.089,0.051825934,0.046,2.4,86.3
2020-03-25 05:30:00,0.127,0.054340077,0.094,2.375,85.925
2020-03-25 05:45:00,0.083,0.093776168,0.115,2.35,85.55
2020-03-25 06:00:00,0.134,0.050354491,0.146,2.6,85.8
2020-03-25 06:15:00,0.108,0.068477884,0.24,2.8,86.0
2020-03-25 06:30:00,0.135,0.05975384,0.27,3.075,81.025
2020-03-25 06:45:00,0.084,0.087606231,0.31,3.35,76.05
2020-03-25 07:00:00,0.093,0.063934561,0.438,3.6,76.3
2020-03-25 07:15:00,0.146,0.090307694,0.462,3.8,76.5
2020-03-25 07:30:00,0.116,0.062245638,0.56,4.125,73.875
2020-03-25 07:45:00,0.086,0.074650451,0.635,4.45,71.25
2020-03-25 08:00:00,0.101,0.064169932,0.687,4.7,71.5
2020-03-25 08:15:00,0.115,0.080042783,0.784,4.9,71.7
2020-03-25 08:30:00,0.148,0.07505329,0.84,5.075,71.225
2020-03-25 08:45:00,0.123,0.053180118,0.916,5.25,70.75
2020-03-25 09:00:00,0.127,0.060180487,0.94,5.5,71.0
2020-03-25 09:15:00,0.127,0.045021631,1.005,5.7,71.2
2020-03-25 09:30:00,0.119,0.066059539,1.032,5.825,72.175
2020-03-25 09:45:00,0.135,0.045790764,1.105,5.95,73.15
2020-03-25 10:00:00,0.118,0.073918181,1.144,6.2,73.4
2020-03-25 10:15:00,0.136,0.066268749,1.158,6.4,73.6
2020-03-25 10:30:00,0.139,0.046072828,1.189,7.775,83.275
2020-03-25 10:45:00,0.125,0.058674469,1.163,9.15,92.95
2020-03-25 11:00:00,0.148,0.073322015,1.188,9.4,93.2
2020-03-25 11:15:00,0.128,0.096940045,1.177,9.6,93.4
2020-03-25 11:30:00,0.151,0.074642265,1.185,8.175,88.125
2020-03-25 11:45:00,0.087,0.048161149,1.162,6.75,82.85
2020-03-25 12:00:00,0.125,0.059924558,1.113,7.0,83.1
2020-03-25 12:15:00,0.118,0.056969388,1.105,7.2,83.3
2020-03-25 12:30:00,0.145,0.049999521,1.028,7.225,78.425
2020-03-25 12:45:00,0.127,0.053029459,1.05,7.25,73.55
2020-03-25 13:00:00,0.144,0.087607022,0.94,7.5,73.8
2020-03-25 13:15:00,0.086,0.058143047,0.916,7.7,74.0
2020-03-25 13:30:00,0.095,0.073979125,0.836,7.825,69.025
2020-03-25 13:45:00,0.146,0.043249048,0.781,7.95,64.05
2020-03-25 14:00:00,0.09,0.054080226,0.74,8.2,64.3
2020-03-25 14:15:00,0.123,0.082130386,0.717,8.4,64.5
2020-03-25 14:30:00,0.102,0.069951162,0.609,7.875,66.525
2020-03-25 14:45:00,0.112,0.047984783,0.589,7.35,68.55
2020-03-25 15:00:00,0.127,0.056910071,0.537,7.6,68.8
2020-03-25 15:15:00,0.138,0.04168946,0.443,7.8,69.0
2020-03-25 15:30:00,0.12,0.057376856,0.371,7.975,70.275
2020-03-25 15:45:00,0.094,0.049932224,0.288,8.15,71.55
2020-03-25 16:00:00,0.116,0.060471585,0.284,8.4,71.8
2020-03-25 16:15:00,0.127,0.055681863,0.222,8.6,72.0
2020-03-25 16:30:00,0.145,0.052990065,0.187,7.725,73.125
2020-03-25 16:45:00,0.108,0.063727856,0.106,6.85,74.25
2020-03-25 17:00:00,0.152,0.04401073,0.118,7.1,74.5
2020-03-25 17:15:00,0.131,0.049594598,0.087,7.3,74.7
2020-03-25 17:30:00,0.106,0.061103364,0.034,6.375,73.675
